date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:17:01	25573/25573	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:01%20GMT	https://demonhahang1.web30s.vn/	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/index.html	(from )
23:17:01	23/23	---MC-	200	added ('OK')	text/plain	date:Tue,%2012%20Nov%202019%2016:17:01%20GMT	https://demonhahang1.web30s.vn/robots.txt		(from )
23:17:01	4733/4733	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://demonhahang1.web30s.vn/datafiles/4290/upload/images/14774645692679_logo.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/datafiles/4290/upload/images/14774645692679_logo.png	(from https://demonhahang1.web30s.vn/)
23:17:02	93435/93435	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2031%20Aug%202019%2011:43:28%20GMT	https://cdn.web30s.vn/js/jquery-1.8.2.min.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/jquery-1.8.2.min.js	(from https://demonhahang1.web30s.vn/)
23:17:02	11394/11394	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/css/jquery.mCustomScrollbar.css	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/css/jquery.mCustomScrollbar.css	(from https://demonhahang1.web30s.vn/)
23:17:02	119097/119097	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202019%2012:31:29%20GMT	https://demonhahang1.web30s.vn/css/global.css?v=6.8.1	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/global7d5c.css	(from https://demonhahang1.web30s.vn/)
23:17:03	2404/2404	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/css/divbox.css	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/css/divbox.css	(from https://demonhahang1.web30s.vn/)
23:17:03	2632/2632	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/css/bxslider.css	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/css/bxslider.css	(from https://demonhahang1.web30s.vn/)
23:17:03	13775/13775	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2027%20Feb%202019%2004:09:53%20GMT	https://cdn.web30s.vn/js/divbox.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/divbox.js	(from https://demonhahang1.web30s.vn/)
23:17:04	43971/43971	---MC-	200	added ('OK')	text/javascript	date:Tue,%2012%20Nov%202019%2016:17:04%20GMT	https://demonhahang1.web30s.vn/js/me.php	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/js/me.php	(from https://demonhahang1.web30s.vn/)
23:17:04	3598/3598	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/js/jquery.easing.1.3.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/jquery.easing.1.3.js	(from https://demonhahang1.web30s.vn/)
23:17:05	10220/10220	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/js/swfobject.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/swfobject.js	(from https://demonhahang1.web30s.vn/)
23:17:05	19299/19299	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/js/jquery.bxslider.min.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/jquery.bxslider.min.js	(from https://demonhahang1.web30s.vn/)
23:17:05	6427/6427	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/js/md5.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/md5.js	(from https://demonhahang1.web30s.vn/)
23:17:05	25168/25168	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/js/jquery.mCustomScrollbar.concat.min.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/js/jquery.mCustomScrollbar.concat.min.js	(from https://demonhahang1.web30s.vn/)
23:17:05	29062/29062	---MCZ	200	added ('OK')	text/css	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/css/font-awesome-4.6.3/css/font-awesome.min.css	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/css/font-awesome-4.6.3/css/font-awesome.min.css	(from https://demonhahang1.web30s.vn/)
23:17:07	56407/56407	---MC-	200	added ('OK')	text/css	etag:default-1528188110-customize--admincss-1	https://demonhahang1.web30s.vn/templates/300-up-86/css/customize.php	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/css/customize.css	(from https://demonhahang1.web30s.vn/)
23:17:07	36416/36416	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/js/jquery.carouFredSel-6.1.0-packed.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/js/jquery.carouFredSel-6.1.0-packed.js	(from https://demonhahang1.web30s.vn/)
23:17:07	21845/21845	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/js/tms-0.4.1.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/js/tms-0.4.1.js	(from https://demonhahang1.web30s.vn/)
23:17:08	4733/4733	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774645692679_logo.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774645692679_logo.png	(from https://demonhahang1.web30s.vn/)
23:17:13	20933/20933	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:12%20GMT	https://demonhahang1.web30s.vn/Gioi-thieu-339804	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Gioi-thieu-339804.html	(from https://demonhahang1.web30s.vn/)
23:17:20	27639/27639	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:18%20GMT	https://demonhahang1.web30s.vn/Thuc-don	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Thuc-don.html	(from https://demonhahang1.web30s.vn/)
23:17:23	16610/16610	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:22%20GMT	https://demonhahang1.web30s.vn/Khai-vi-339781	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Khai-vi-339781.html	(from https://demonhahang1.web30s.vn/)
23:17:23	20253/20253	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:22%20GMT	https://demonhahang1.web30s.vn/Alacarte-339782	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Alacarte-339782.html	(from https://demonhahang1.web30s.vn/)
23:17:23	18329/18329	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:23%20GMT	https://demonhahang1.web30s.vn/The-gioi-lau-339784	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/The-gioi-lau-339784.html	(from https://demonhahang1.web30s.vn/)
23:17:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Nov%202019%2016:17:23%20GMT	http://demonhahang1.web30s.vn/tiec-cocktail	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/tiec-cocktail.17.delayed	(from https://demonhahang1.web30s.vn/)
23:17:27	37461/37461	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:27%20GMT	https://demonhahang1.web30s.vn/tiec-cocktail	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/tiec-cocktail.html	(from https://demonhahang1.web30s.vn/)
23:17:27	21401/21401	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:27%20GMT	https://demonhahang1.web30s.vn/Tin-tuc	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Tin-tuc.html	(from https://demonhahang1.web30s.vn/)
23:17:27	15812/15812	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:27%20GMT	https://demonhahang1.web30s.vn/thu-vien-anh	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/thu-vien-anh.html	(from https://demonhahang1.web30s.vn/)
23:17:28	25588/25588	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:27%20GMT	https://demonhahang1.web30s.vn/video	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/video.html	(from https://demonhahang1.web30s.vn/)
23:17:28	16976/16976	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:28%20GMT	https://demonhahang1.web30s.vn/Tuyen-dung-339808	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Tuyen-dung-339808.html	(from https://demonhahang1.web30s.vn/)
23:17:29	19674/19674	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:29%20GMT	https://demonhahang1.web30s.vn/Lien-he-339806	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Lien-he-339806.html	(from https://demonhahang1.web30s.vn/)
23:17:30	9174/9174	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/modernizr.custom.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/modernizr.custom.js	(from https://demonhahang1.web30s.vn/)
23:17:30	4831/4831	---M--	200	added ('OK')	application/javascript	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/menu_mb/jquery.dlmenu.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/menu_mb/jquery.dlmenu.js	(from https://demonhahang1.web30s.vn/)
23:17:30	1045074/1045074	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774695931992_0134117980526990_1600x600.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774695931992_0134117980526990_1600x600.jpg	(from https://demonhahang1.web30s.vn/)
23:17:31	198884/198884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774696314434_phong-vip.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774696314434_phong-vip.jpg	(from https://demonhahang1.web30s.vn/)
23:17:31	636549/636549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/images/14774699555197_l_706792014_banner2_1600x600.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/images/14774699555197_l_706792014_banner2_1600x600.jpg	(from https://demonhahang1.web30s.vn/)
23:17:31	264507/264507	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774670213947_05f437f620b5c0540d3aa4ab528aa9b0.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774670213947_05f437f620b5c0540d3aa4ab528aa9b0.jpg	(from https://demonhahang1.web30s.vn/)
23:17:32	25700/25700	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:32%20GMT	https://demonhahang1.web30s.vn/nghe-thuat-am-thuc-nhat-trong-banh-ngot-wagashi	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/nghe-thuat-am-thuc-nhat-trong-banh-ngot-wagashi.html	(from https://demonhahang1.web30s.vn/)
23:17:32	25682/25682	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:32%20GMT	https://demonhahang1.web30s.vn/sushi-nghe-thuat-am-thuc-dac-sac-nhat-ban	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/sushi-nghe-thuat-am-thuc-dac-sac-nhat-ban.html	(from https://demonhahang1.web30s.vn/)
23:17:33	25664/25664	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:32%20GMT	https://demonhahang1.web30s.vn/ruou-sake-truyen-thong-cua-nhat-ban	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/ruou-sake-truyen-thong-cua-nhat-ban.html	(from https://demonhahang1.web30s.vn/)
23:17:33	25703/25703	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:33%20GMT	https://demonhahang1.web30s.vn/tong-quan-ve-am-thuc-nhat-ban-tinh-te-va-hai-hoa	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/tong-quan-ve-am-thuc-nhat-ban-tinh-te-va-hai-hoa.html	(from https://demonhahang1.web30s.vn/)
23:17:35	25721/25721	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:35%20GMT	https://demonhahang1.web30s.vn/10-mon-an-ngon-noi-tieng-o-nhat-ban-nen-an-khi-du-lich	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/10-mon-an-ngon-noi-tieng-o-nhat-ban-nen-an-khi-du-lich.html	(from https://demonhahang1.web30s.vn/)
23:17:36	25670/25670	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:35%20GMT	https://demonhahang1.web30s.vn/van-hoa-am-thuc-cua-dat-nuoc-nhat-ban	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/van-hoa-am-thuc-cua-dat-nuoc-nhat-ban.html	(from https://demonhahang1.web30s.vn/)
23:17:36	30678/30678	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:35%20GMT	https://demonhahang1.web30s.vn/Bo-cuon-thit-hun-khoi-va-foma-nuong-339796	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Bo-cuon-thit-hun-khoi-va-foma-nuong-339796.html	(from https://demonhahang1.web30s.vn/)
23:17:36	249197/249197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774659941984_c4b1f0256b8c8b8455f9e4c51f1af254.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774659941984_c4b1f0256b8c8b8455f9e4c51f1af254.jpg	(from https://demonhahang1.web30s.vn/)
23:17:37	30460/30460	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:36%20GMT	https://demonhahang1.web30s.vn/Ngao-hap-kieu-Thai-339795	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Ngao-hap-kieu-Thai-339795.html	(from https://demonhahang1.web30s.vn/)
23:17:37	235510/235510	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774658936761_Ngheu-hap-kieu-Phap.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774658936761_Ngheu-hap-kieu-Phap.jpg	(from https://demonhahang1.web30s.vn/)
23:17:38	30599/30599	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:37%20GMT	https://demonhahang1.web30s.vn/Ga-nuong-mat-ong-339794	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Ga-nuong-mat-ong-339794.html	(from https://demonhahang1.web30s.vn/)
23:17:38	253114/253114	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774657997745_cac-quan-ga-han-quoc-dang-lam-mua-lam-gio-o-ha-noi-1.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774657997745_cac-quan-ga-han-quoc-dang-lam-mua-lam-gio-o-ha-noi-1.jpg	(from https://demonhahang1.web30s.vn/)
23:17:41	296078/296078	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Nov%202017%2007:48:00%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774657333668_1.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774657333668_1.jpg	(from https://demonhahang1.web30s.vn/)
23:17:43	30306/30306	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:41%20GMT	https://demonhahang1.web30s.vn/Tom-su-nuong-moi-339793	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Tom-su-nuong-moi-339793.html	(from https://demonhahang1.web30s.vn/)
23:17:43	29675/29675	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:43%20GMT	https://demonhahang1.web30s.vn/Lau-bo-cuon-nam-kim-cham-339792	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Lau-bo-cuon-nam-kim-cham-339792.html	(from https://demonhahang1.web30s.vn/)
23:17:43	51622/51622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:15:52%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774656489640_lau-vit-ha-noi.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774656489640_lau-vit-ha-noi.jpg	(from https://demonhahang1.web30s.vn/)
23:17:44	40673/40673	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:15:52%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774655888687_dia-chi-quan-lau-cua-ngon-o-quan-2-lau-cua-akha.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774655888687_dia-chi-quan-lau-cua-ngon-o-quan-2-lau-cua-akha.jpg	(from https://demonhahang1.web30s.vn/)
23:17:45	29716/29716	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:43%20GMT	https://demonhahang1.web30s.vn/Lau-Thai-Hai-San-339791	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Lau-Thai-Hai-San-339791.html	(from https://demonhahang1.web30s.vn/)
23:17:50	36691/36691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2009:15:52%20GMT	https://cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774655156541_hoasonquan_su_kien_thien_than_4.jpg	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/datafiles/4290/upload/thumb_images/14774655156541_hoasonquan_su_kien_thien_than_4.jpg	(from https://demonhahang1.web30s.vn/)
23:17:50	27782/27782	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:50%20GMT	https://demonhahang1.web30s.vn/Lau-Cuu-Mong-Co-339790	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Lau-Cuu-Mong-Co-339790.html	(from https://demonhahang1.web30s.vn/)
23:17:51	16989/16989	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:50%20GMT	https://demonhahang1.web30s.vn/Dich-vu-339805	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/Dich-vu-339805.html	(from https://demonhahang1.web30s.vn/)
23:17:51	178/178	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:50%20GMT	https://demonhahang1.web30s.vn/templates/300-up-86/images/move-top.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/templates/300-up-86/images/move-top.png	(from https://demonhahang1.web30s.vn/)
23:17:52	252667/252667	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ae97d272372ffd4458abaacac2e3b3fb%22	https://connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js	C:/Users/h/Desktop/Demo_web/restaurant02/res02/connect.facebook.net/vi_VN/sdk/xfbml.customerchat.js	(from https://demonhahang1.web30s.vn/)
23:17:52	1394/1394	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://cdn.web30s.vn/images/mCSB_buttons.png	C:/Users/h/Desktop/Demo_web/restaurant02/res02/cdn.web30s.vn/images/mCSB_buttons.png	(from https://cdn.web30s.vn/css/jquery.mCustomScrollbar.css)
23:17:52	19731/19731	---MC-	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2016:17:51%20GMT	https://demonhahang1.web30s.vn/contact/	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/contact/index.html	(from https://demonhahang1.web30s.vn/)
23:17:52	56303/56303	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Regular.eot	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Regular.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:53	56303/56303	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Regular.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Regulard41d.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:53	75096/75096	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Regular.woff	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Regular.woff	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:53	163100/163100	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Regular.ttf	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Regular.ttf	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:53	55951/55951	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Italic.eot	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Italic.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:53	55951/55951	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Italic.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Italicd41d.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:54	77636/77636	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Italic.woff	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Italic.woff	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:54	172168/172168	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_Italic.ttf	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_Italic.ttf	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:54	53447/53447	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.eot	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:54	53447/53447	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.eot?	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldd41d.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:55	72960/72960	---M--	200	added ('OK')	font/woff	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.woff	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.woff	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:55	164544/164544	---M--	200	added ('OK')	font/ttf	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.ttf	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBold.ttf	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
23:17:55	54226/54226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2005%20Jun%202018%2008:41:44%20GMT	https://demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalic.eot	C:/Users/h/Desktop/Demo_web/restaurant02/res02/demonhahang1.web30s.vn/css/google/Product_Sans_SemiBoldItalic.eot	(from https://demonhahang1.web30s.vn/css/global.css?v=6.8.1)
